popularity,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,genre
24,3.41e-05,0.42200000000000004,394627,0.9690000000000001,0.000126,0.5379999999999999,-3.984,0.0606,94.965,0.359,0
84,0.32899999999999996,0.8909999999999999,146276,0.805,0.0,0.27699999999999997,-5.836,0.0898,95.045,0.9670000000000001,1
77,0.115,0.7190000000000001,216727,0.49700000000000005,0.0,0.0898,-7.6610000000000005,0.6809999999999999,81.65100000000001,0.345,1
37,0.8859999999999999,0.16699999999999998,144267,0.057,0.882,0.376,-29.897,0.0481,110.272,0.0373,0
41,0.9440000000000001,0.287,267640,0.127,0.433,0.423,-18.183,0.0383,85.55799999999999,0.215,0
35,0.985,0.607,56067,0.12,0.9670000000000001,0.16,-23.131999999999998,0.0459,124.677,0.9179999999999999,0
36,0.152,0.541,222560,0.975,3.41e-05,0.588,-3.384,0.0455,109.02799999999999,0.37799999999999995,0
0,0.99,0.268,316707,0.0492,0.937,0.11,-29.46,0.0476,157.792,0.0524,0
79,0.18,0.775,193456,0.679,7.26e-05,0.068,-4.985,0.135,166.00799999999998,0.619,1
65,0.0952,0.753,243200,0.6629999999999999,3.45e-06,0.27399999999999997,-5.803,0.0654,149.92,0.32799999999999996,1
71,0.951,0.415,240147,0.11,0.00236,0.0962,-14.901,0.0388,81.876,0.23399999999999999,1
78,2.64e-05,0.38,176346,0.988,7.859999999999999e-05,0.368,-2.042,0.0639,186.113,0.769,1
36,0.9940000000000001,0.385,159907,0.0254,0.9009999999999999,0.067,-32.279,0.0444,121.94200000000001,0.11900000000000001,0
67,0.0144,0.617,205975,0.9590000000000001,0.024,0.121,-3.08,0.048,127.036,0.134,1
62,0.0109,0.84,216400,0.597,0.000169,0.114,-7.569,0.3,156.975,0.569,1
17,0.99,0.452,345693,0.114,0.7340000000000001,0.092,-23.272,0.0446,89.48899999999999,0.375,0
53,0.0178,0.657,174373,0.711,6.6e-06,0.0689,-5.17,0.0337,100.044,0.569,1
19,0.988,0.20800000000000002,289307,0.0164,0.0197,0.0775,-31.676,0.0453,68.84,0.0379,0
32,0.9690000000000001,0.066,427707,0.0257,0.9570000000000001,0.068,-25.226999999999997,0.0377,51.248999999999995,0.0384,0
38,0.988,0.31,274547,0.0141,0.9229999999999999,0.0854,-27.879,0.046,133.175,0.0625,0
63,0.544,0.5770000000000001,241147,0.53,3.29e-06,0.10300000000000001,-6.749,0.0312,85.471,0.22,1
64,0.147,0.7759999999999999,161000,0.38799999999999996,0.0,0.39399999999999996,-9.142999999999999,0.282,75.01,0.294,1
34,0.983,0.268,325120,0.0896,0.695,0.0709,-23.621,0.0475,128.658,0.0384,0
64,0.254,0.657,218253,0.49700000000000005,0.0,0.36700000000000005,-7.689,0.11199999999999999,106.04899999999999,0.594,1
22,0.96,0.38799999999999996,397356,0.155,0.638,0.129,-17.009,0.0447,129.054,0.225,0
30,0.977,0.106,529173,0.0373,0.8490000000000001,0.0716,-23.31,0.0414,79.979,0.0337,0
28,0.973,0.198,506507,0.0767,0.853,0.0759,-20.012999999999998,0.0419,122.9,0.0358,0
69,0.0242,0.8540000000000001,224258,0.7659999999999999,0.0,0.0793,-4.697,0.141,118.00399999999999,0.784,1
69,0.711,0.6890000000000001,212992,0.39399999999999996,0.0009050000000000001,0.0859,-10.102,0.065,117.48899999999999,0.382,1
67,0.0816,0.519,394133,0.37200000000000005,4.6700000000000003e-05,0.0652,-12.635,0.0284,131.227,0.298,1
78,0.784,0.485,180640,0.332,0.000122,0.146,-9.244,0.0338,130.813,0.273,1
71,0.313,0.674,199179,0.6940000000000001,7.17e-06,0.0752,-7.0760000000000005,0.109,101.993,0.203,1
67,1.29e-05,0.402,200147,0.97,2.62e-06,0.18899999999999997,-4.538,0.0668,75.10600000000001,0.47600000000000003,1
45,0.988,0.297,419000,0.11199999999999999,0.86,0.0706,-20.01,0.0354,78.88,0.0459,0
72,0.00271,0.618,210928,0.754,0.0,0.213,-3.739,0.0882,148.013,0.485,1
50,0.63,0.125,109667,0.342,0.953,0.14300000000000002,-13.295,0.0388,76.679,0.049,0
33,0.992,0.215,186627,0.0923,0.156,0.142,-21.131,0.0456,108.691,0.0858,0
0,0.9890000000000001,0.248,165933,0.004529999999999999,1.36e-06,0.0608,-38.1,0.0447,126.645,0.0452,0
22,0.9940000000000001,0.23399999999999999,426453,0.00243,0.873,0.0679,-37.374,0.0525,71.999,0.0945,0
32,0.851,0.275,90133,0.107,0.75,0.445,-20.51,0.0381,183.986,0.213,0
70,0.0232,0.467,184905,0.636,0.0,0.138,-6.96,0.201,135.014,0.419,1
76,0.17300000000000001,0.63,261427,0.698,0.0,0.0789,-4.51,0.0244,94.023,0.529,1
24,0.992,0.17600000000000002,194267,0.0437,0.823,0.106,-35.074,0.0437,94.867,0.348,0
58,0.40299999999999997,0.484,192000,0.545,0.0,0.115,-7.882999999999999,0.37,82.38799999999999,0.39799999999999996,1
68,0.0871,0.603,192099,0.67,0.0,0.326,-4.809,0.25,89.84200000000001,0.159,1
61,0.017,0.483,252560,0.777,1.9399999999999997e-05,0.209,-5.0489999999999995,0.0618,153.054,0.5720000000000001,1
27,0.9940000000000001,0.242,109547,0.0601,0.9520000000000001,0.245,-28.191999999999997,0.0437,81.04899999999999,0.28600000000000003,0
77,0.446,0.628,205907,0.69,0.0,0.11199999999999999,-5.827999999999999,0.0511,179.91099999999997,0.662,1
72,0.0912,0.855,187465,0.516,0.0,0.114,-8.116,0.44,140.955,0.153,1
64,0.00595,0.546,182093,0.727,1.67e-06,0.0885,-5.419,0.0529,90.036,0.41700000000000004,1
46,0.996,0.47100000000000003,121120,0.0177,0.914,0.10800000000000001,-34.667,0.0542,68.814,0.168,0
68,0.0158,0.597,235500,0.848,0.0,0.374,-4.835,0.355,106.302,0.545,1
62,0.235,0.474,341476,0.731,0.00536,0.223,-5.582000000000001,0.0406,135.056,0.0876,1
39,0.0015400000000000001,0.574,139115,0.596,0.649,0.105,-6.025,0.0308,113.007,0.47,0
64,0.16699999999999998,0.825,208235,0.496,0.0,0.081,-7.225,0.0529,102.04899999999999,0.767,1
67,0.14800000000000002,0.59,191331,0.871,0.0,0.0739,-3.353,0.0891,134.95600000000002,0.304,1
37,0.927,0.191,142000,0.256,0.94,0.0687,-12.333,0.0364,138.64,0.142,0
0,0.993,0.38,297372,0.0414,0.9229999999999999,0.113,-22.443,0.0478,104.31,0.152,0
71,0.6609999999999999,0.55,149373,0.8540000000000001,0.0,0.11199999999999999,-5.968,0.036000000000000004,159.231,0.965,1
73,0.619,0.768,243460,0.773,2.1000000000000002e-06,0.213,-3.582,0.0325,107.535,0.804,1
33,0.993,0.192,240640,0.0249,0.872,0.0691,-27.133000000000003,0.0444,131.563,0.066,0
73,0.679,0.733,197854,0.408,3.9200000000000004e-05,0.11,-7.834,0.0388,94.947,0.29100000000000004,1
13,0.0292,0.752,186240,0.875,4.65e-06,0.0679,-5.145,0.11199999999999999,124.992,0.847,1
46,0.992,0.408,277133,0.0104,0.932,0.0776,-29.962,0.057,135.668,0.0779,0
33,0.35,0.39299999999999996,342187,0.389,0.0816,0.0919,-10.002,0.0305,114.021,0.0982,0
69,0.49700000000000005,0.585,193067,0.633,0.0,0.145,-4.944,0.1,101.70700000000001,0.37799999999999995,1
64,0.0255,0.682,186440,0.68,0.0208,0.1,-5.443,0.0299,111.035,0.618,1
61,0.064,0.6829999999999999,173707,0.8170000000000001,3.35e-05,0.076,-5.531000000000001,0.215,125.977,0.24100000000000002,1
0,0.9740000000000001,0.45299999999999996,154880,0.355,0.887,0.226,-21.668000000000003,0.0533,121.12,0.871,0
26,0.978,0.0728,180587,0.026000000000000002,0.0221,0.0664,-29.331999999999997,0.0464,73.436,0.0339,0
69,0.12300000000000001,0.444,206627,0.627,0.0,0.0795,-8.744,0.252,98.21,0.359,1
54,0.0527,0.511,236547,0.867,0.0,0.134,-5.422999999999999,0.09300000000000001,129.946,0.49700000000000005,1
71,3.06e-05,0.313,196589,0.8,0.0,0.49700000000000005,-5.011,0.0683,183.047,0.871,1
61,0.5710000000000001,0.705,173605,0.44299999999999995,0.00011599999999999999,0.109,-10.765,0.0716,151.751,0.306,1
69,0.257,0.49700000000000005,190732,0.486,0.0,0.0908,-5.89,0.24100000000000002,93.955,0.6679999999999999,1
66,0.7509999999999999,0.41200000000000003,208277,0.355,0.0,0.151,-7.619,0.0325,82.24600000000001,0.42100000000000004,1
81,0.0066099999999999996,0.87,168347,0.35,0.00048300000000000003,0.10800000000000001,-6.082000000000001,0.27699999999999997,74.96300000000001,0.175,1
44,0.955,0.115,383787,0.114,0.917,0.0904,-20.418,0.0436,89.295,0.0354,0
33,0.991,0.281,412960,0.0323,0.0215,0.10400000000000001,-22.741999999999997,0.0435,112.82600000000001,0.0699,0
24,0.8640000000000001,0.32299999999999995,104000,0.00329,0.0649,0.10099999999999999,-39.431999999999995,0.0382,210.563,0.19,0
53,0.9840000000000001,0.26899999999999996,192253,0.0344,0.872,0.114,-23.768,0.0392,98.916,0.0354,0
36,0.945,0.226,751240,0.0207,0.862,0.0596,-27.015,0.0427,138.67700000000002,0.0391,0
64,0.005229999999999999,0.804,199945,0.823,2.77e-06,0.168,-3.4960000000000004,0.147,98.02600000000001,0.619,1
59,0.0258,0.312,224200,0.713,0.0,0.135,-4.489,0.0327,169.87099999999998,0.196,1
81,0.264,0.8,213400,0.585,0.0,0.153,-7.343,0.0924,126.05799999999999,0.779,1
62,0.00329,0.368,230067,0.838,5.74e-06,0.115,-6.465,0.0487,72.19,0.47700000000000004,1
68,0.647,0.67,268933,0.5720000000000001,4.72e-06,0.10400000000000001,-7.312,0.0415,132.98,0.259,1
67,0.0471,0.927,203200,0.32799999999999996,1.5399999999999998e-05,0.12,-10.969000000000001,0.374,98.95,0.22,1
77,0.18600000000000003,0.652,196803,0.857,0.0,0.377,-5.044,0.0676,163.963,0.504,1
44,0.845,0.136,138067,0.076,0.975,0.0804,-24.33,0.0414,143.636,0.038,0
66,0.47600000000000003,0.387,245158,0.419,0.00179,0.122,-8.802999999999999,0.183,79.211,0.337,1
0,0.9840000000000001,0.14300000000000002,224960,0.252,0.00547,0.695,-20.244,0.156,64.204,0.154,0
70,0.0132,0.613,265867,0.72,0.0,0.10400000000000001,-7.957000000000001,0.0425,117.34100000000001,0.561,1
82,0.0735,0.609,324467,0.674,0.06,0.345,-7.388,0.0548,90.009,0.315,1
70,0.00761,0.7290000000000001,198053,0.7709999999999999,0.0,0.087,-2.451,0.0725,125.01100000000001,0.873,1
62,0.00193,0.39399999999999996,249401,0.7709999999999999,0.0,0.114,-6.872999999999999,0.29,145.947,0.5479999999999999,1
58,0.643,0.741,246013,0.6579999999999999,3.43e-06,0.307,-7.757999999999999,0.0853,142.05700000000002,0.746,1
24,0.914,0.59,282840,0.41,0.932,0.11,-14.064,0.0843,144.955,0.317,0
0,0.831,0.479,146893,0.145,0.0,0.0894,-20.203,0.0362,138.094,0.493,0
71,0.53,0.7290000000000001,214667,0.675,0.0,0.0985,-5.62,0.0415,116.016,0.332,1
21,0.9840000000000001,0.32,600200,0.0382,0.912,0.0963,-27.686999999999998,0.0413,64.01,0.0381,0
64,0.0551,0.723,220067,0.648,3.6099999999999997e-05,0.298,-6.522,0.0426,151.035,0.369,1
62,0.00413,0.474,164973,0.904,0.0,0.31,-3.54,0.146,149.262,0.778,1
62,0.35200000000000004,0.429,368036,0.275,6.58e-06,0.185,-11.155999999999999,0.161,76.683,0.258,1
62,0.255,0.441,434960,0.40299999999999997,1.27e-05,0.13,-11.18,0.147,139.92,0.158,1
31,0.917,0.49700000000000005,217546,0.415,0.9079999999999999,0.21100000000000002,-14.459000000000001,0.0384,118.80799999999999,0.879,0
29,0.375,0.171,214271,0.256,0.9179999999999999,0.0946,-18.542,0.0411,122.999,0.0343,0
56,0.0488,0.871,223080,0.873,0.0007469999999999999,0.0532,-6.234,0.13,116.945,0.813,1
72,0.0568,0.904,292373,0.598,0.0,0.111,-7.651,0.337,129.055,0.785,1
70,0.41600000000000004,0.46399999999999997,176804,0.37799999999999995,0.0917,0.0966,-11.354000000000001,0.14300000000000002,164.486,0.037000000000000005,1
0,0.976,0.309,341600,0.16,0.649,0.156,-21.853,0.0372,71.399,0.158,0
2,0.9620000000000001,0.207,363907,0.106,0.138,0.127,-18.548,0.0412,110.03200000000001,0.0434,0
73,0.259,0.799,182907,0.373,0.0,0.166,-8.999,0.0558,98.035,0.534,1
30,0.765,0.222,599200,0.122,0.9,0.10099999999999999,-17.585,0.0367,136.768,0.106,0
53,0.9259999999999999,0.442,144733,0.21899999999999997,0.9440000000000001,0.14400000000000002,-17.567999999999998,0.057,118.777,0.5870000000000001,0
66,0.573,0.865,145796,0.382,0.0,0.127,-10.158,0.252,135.045,0.242,1
62,0.889,0.39299999999999996,246888,0.226,0.00505,0.0792,-14.949000000000002,0.0373,75.42699999999999,0.136,1
60,0.0172,0.634,237827,0.665,0.0,0.365,-5.984,0.17600000000000002,131.108,0.611,1
26,0.99,0.301,454787,0.11,0.91,0.0921,-21.42,0.0447,158.094,0.08900000000000001,0
59,0.622,0.7829999999999999,237027,0.693,8.3e-06,0.109,-5.056,0.027000000000000003,106.991,0.528,1
37,0.993,0.306,475000,0.0112,0.9179999999999999,0.11900000000000001,-32.51,0.0593,67.969,0.0828,0
37,0.919,0.322,175680,0.0144,0.727,0.0828,-30.108,0.046,81.26899999999999,0.172,0
0,0.953,0.444,197920,0.114,0.8809999999999999,0.45799999999999996,-19.512999999999998,0.0377,135.064,0.21100000000000002,0
81,0.00836,0.818,222640,0.705,0.00233,0.613,-6.678999999999999,0.177,138.559,0.772,1
66,0.0988,0.616,223592,0.6629999999999999,0.0,0.161,-5.056,0.0403,94.02,0.184,1
37,0.9640000000000001,0.309,579293,0.22399999999999998,0.866,0.335,-20.976999999999997,0.0422,108.61,0.452,0
53,0.992,0.38,206427,0.254,0.9259999999999999,0.11699999999999999,-24.967,0.0365,101.1,0.805,0
23,0.995,0.40299999999999997,64587,0.0978,0.7929999999999999,0.0965,-24.368000000000002,0.047,68.029,0.48700000000000004,0
77,0.0412,0.8740000000000001,178560,0.6920000000000001,7.240000000000001e-05,0.324,-5.28,0.0431,116.01700000000001,0.937,1
75,0.191,0.7140000000000001,210818,0.736,0.0,0.0553,-3.801,0.0457,149.985,0.8140000000000001,1
62,0.0923,0.746,155513,0.7190000000000001,0.0,0.44299999999999995,-3.741,0.0861,128.032,0.8690000000000001,1
31,0.907,0.295,294280,0.171,0.785,0.201,-21.166999999999998,0.0469,163.101,0.397,0
61,0.0249,0.6809999999999999,256320,0.6579999999999999,0.0,0.156,-4.242,0.0574,119.962,0.0399,1
29,0.9940000000000001,0.309,209853,0.0026,0.878,0.0828,-35.78,0.0378,67.257,0.125,0
63,0.00648,0.442,374973,0.951,1.12e-06,0.0887,-5.27,0.11,154.004,0.158,1
39,3.9399999999999995e-05,0.261,467547,0.927,0.17300000000000001,0.111,-7.532,0.128,86.023,0.174,0
37,0.92,0.0786,305200,0.0656,0.9329999999999999,0.0874,-23.031,0.0404,81.592,0.0359,0
70,0.33799999999999997,0.638,205423,0.568,0.0,0.48700000000000004,-6.579,0.159,127.806,0.446,1
60,0.76,0.649,219413,0.6990000000000001,0.00474,0.20800000000000002,-5.531000000000001,0.0846,97.96700000000001,0.309,1
27,0.987,0.36,57267,0.124,0.9159999999999999,0.239,-24.412,0.0394,106.48200000000001,0.196,0
62,0.486,0.715,195067,0.6509999999999999,0.0,0.228,-9.241,0.12,134.914,0.733,1
49,0.0022,0.753,184468,0.79,4.03e-05,0.10400000000000001,-5.9879999999999995,0.0924,127.98700000000001,0.413,1
43,0.996,0.255,119907,0.00899,0.92,0.10400000000000001,-35.243,0.04,68.704,0.0619,0
0,0.85,0.27699999999999997,213227,0.153,0.125,0.565,-23.052,0.0584,156.092,0.32799999999999996,0
31,0.99,0.516,205040,0.153,0.9279999999999999,0.113,-20.78,0.0417,136.74200000000002,0.47600000000000003,0
69,0.00468,0.499,134200,0.873,0.0,0.165,-3.9019999999999997,0.0386,142.726,0.8640000000000001,1
27,0.843,0.511,168933,0.3,0.0464,0.19399999999999998,-17.758,0.0351,125.84899999999999,0.779,0
31,0.992,0.36700000000000005,175973,0.0213,0.6859999999999999,0.106,-30.275,0.0324,86.568,0.0995,0
30,0.9229999999999999,0.327,115627,0.0727,0.0417,0.27,-21.493000000000002,0.0473,129.135,0.111,0
63,0.732,0.47600000000000003,283236,0.44,0.023,0.0773,-8.198,0.0371,149.389,0.161,1
41,0.945,0.5429999999999999,237507,0.335,0.284,0.092,-16.074,0.0563,125.854,0.77,0
35,0.981,0.10400000000000001,348840,0.0297,0.0202,0.10800000000000001,-21.055999999999997,0.0436,170.07,0.0364,0
31,0.991,0.435,243717,0.0404,0.899,0.0912,-23.776999999999997,0.0519,124.89299999999999,0.11800000000000001,0
31,0.9940000000000001,0.33799999999999997,235080,0.0669,0.884,0.0853,-21.271,0.0513,77.991,0.10099999999999999,0
24,0.9790000000000001,0.322,357547,0.00945,0.938,0.0552,-33.928000000000004,0.0407,96.06,0.0421,0
65,0.201,0.78,215200,0.882,1.07e-05,0.15,-4.368,0.134,168.955,0.9259999999999999,1
30,0.995,0.39899999999999997,128000,0.0262,0.93,0.0995,-30.978,0.0371,93.85600000000001,0.564,0
41,0.927,0.24600000000000002,91600,0.0107,0.917,0.0743,-32.521,0.0404,89.44200000000001,0.0772,0
62,0.614,0.772,212067,0.535,7.68e-05,0.228,-3.903,0.0348,145.009,0.9359999999999999,1
60,0.21899999999999997,0.71,183667,0.491,1.99e-06,0.0859,-7.382000000000001,0.0504,109.93299999999999,0.638,1
68,0.000177,0.644,240307,0.6609999999999999,5.14e-06,0.10800000000000001,-6.093,0.0418,154.001,0.272,1
24,0.9540000000000001,0.231,494800,0.0586,0.499,0.0874,-22.893,0.05,79.251,0.0395,0
56,0.0194,0.575,214560,0.9129999999999999,3.5e-05,0.27,-5.029,0.0745,118.09700000000001,0.503,1
70,0.405,0.573,312027,0.495,0.0,0.0969,-7.245,0.5920000000000001,179.196,0.255,1
33,0.995,0.253,356467,0.0603,0.924,0.13699999999999998,-25.434,0.0516,68.414,0.0362,0
22,0.9329999999999999,0.415,255227,0.13699999999999998,0.0018399999999999998,0.509,-17.273,0.0486,76.363,0.168,0
38,0.9940000000000001,0.228,339027,0.0194,0.887,0.0648,-28.712,0.0429,74.63600000000001,0.0684,0
60,0.146,0.526,189578,0.41200000000000003,0.0,0.105,-9.722000000000001,0.0449,165.87,0.265,1
71,0.445,0.715,215556,0.71,0.00028399999999999996,0.10300000000000001,-9.504,0.43200000000000005,162.043,0.526,1
64,0.368,0.46399999999999997,257347,0.5589999999999999,0.000176,0.106,-4.209,0.0287,115.34899999999999,0.368,1
26,0.983,0.32799999999999996,928787,0.166,0.909,0.11800000000000001,-18.678,0.0372,126.898,0.151,0
36,0.109,0.603,164382,0.504,0.0023899999999999998,0.109,-8.936,0.0238,108.505,0.39899999999999997,0
50,0.426,0.5670000000000001,259158,0.7070000000000001,3.07e-06,0.0547,-11.055,0.0523,124.48200000000001,0.747,0
78,0.00705,0.529,180160,0.943,3.16e-05,0.0696,-4.192,0.034,99.604,0.7879999999999999,1
65,0.000259,0.3,548253,0.929,2.26e-06,0.32899999999999996,-3.214,0.0636,147.116,0.59,1
38,0.973,0.456,210680,0.456,0.353,0.18600000000000003,-16.055,0.0535,144.489,0.9740000000000001,0
0,0.992,0.527,105960,0.0355,0.011000000000000001,0.0988,-26.307,0.09,145.836,0.708,0
68,0.135,0.809,212307,0.79,0.0,0.32299999999999995,-4.534,0.0602,106.93,0.7909999999999999,1
61,0.15,0.526,252213,0.5429999999999999,0.0,0.11199999999999999,-8.374,0.341,140.124,0.4,1
70,0.0272,0.579,240021,0.8959999999999999,1.02e-06,0.35200000000000004,-2.781,0.22399999999999998,153.991,0.6779999999999999,1
28,0.937,0.413,463400,0.317,0.257,0.0958,-17.504,0.0336,135.562,0.418,0
62,0.0636,0.591,241465,0.672,0.0,0.28800000000000003,-6.553,0.0379,108.93799999999999,0.44799999999999995,1
39,0.9790000000000001,0.36,232000,0.0294,0.8909999999999999,0.113,-26.897,0.057999999999999996,129.178,0.174,0
34,0.9940000000000001,0.5579999999999999,121229,0.125,0.9690000000000001,0.10400000000000001,-18.549,0.0516,104.196,0.382,0
80,0.872,0.657,232533,0.29100000000000004,0.0,0.114,-10.572000000000001,0.0293,103.973,0.298,1
66,0.000392,0.486,212293,0.831,0.0,0.363,-5.5,0.0506,148.026,0.8,1
37,0.983,0.35100000000000003,395680,0.23199999999999998,0.8390000000000001,0.218,-15.058,0.0437,85.14399999999999,0.20199999999999999,0
71,0.0352,0.745,191255,0.7190000000000001,0.0,0.0639,-4.291,0.19,99.962,0.611,1
57,0.174,0.758,171747,0.455,1.4999999999999999e-05,0.0914,-6.711,0.12300000000000001,140.078,0.0481,1
19,0.898,0.43799999999999994,64081,0.0619,0.0,0.122,-24.971999999999998,0.0569,118.181,0.315,0
82,0.19899999999999998,0.743,202893,0.795,0.0,0.0577,-5.733,0.0732,95.00299999999999,0.682,1
26,0.961,0.166,212173,0.0101,0.851,0.10800000000000001,-32.053000000000004,0.0481,129.779,0.0361,0
23,0.816,0.306,175450,0.007240000000000001,0.00914,0.33799999999999997,-41.478,0.0411,105.87299999999999,0.23,0
78,0.332,0.857,192600,0.8009999999999999,1.2e-06,0.0789,-6.499,0.0618,96.009,0.753,1
38,0.995,0.6809999999999999,150667,0.205,0.00103,0.18899999999999997,-20.436,0.0603,109.975,0.474,0
62,0.0599,0.7559999999999999,257053,0.853,0.000562,0.115,-5.92,0.0525,100.00399999999999,0.419,1
26,0.9840000000000001,0.271,253000,0.0832,0.878,0.114,-21.654,0.0356,140.58100000000002,0.0363,0
0,0.9890000000000001,0.33799999999999997,43058,0.105,0.802,0.129,-26.313000000000002,0.0447,107.111,0.24100000000000002,0
68,0.0556,0.762,220813,0.5760000000000001,0.0,0.0869,-4.9510000000000005,0.0829,142.096,0.316,1
69,0.042,0.687,195418,0.625,0.0,0.151,-6.942,0.0284,104.027,0.866,1
24,0.914,0.359,859427,0.0235,0.0254,0.33299999999999996,-23.114,0.0304,105.199,0.0385,0
47,0.996,0.455,195507,0.0285,0.9590000000000001,0.102,-34.835,0.0794,79.452,0.21899999999999997,0
32,0.124,0.486,216686,0.83,0.0,0.159,-9.009,0.0429,175.02900000000002,0.499,0
70,0.45299999999999996,0.444,234910,0.557,0.0,0.152,-5.476,0.0602,115.05799999999999,0.29600000000000004,1
66,0.0694,0.45399999999999996,195863,0.924,0.0,0.125,-4.38,0.0604,150.967,0.505,1
71,0.435,0.713,201667,0.419,2.87e-06,0.126,-10.668,0.35600000000000004,91.634,0.253,1
48,0.807,0.447,272014,0.344,0.757,0.11,-14.232000000000001,0.0422,114.98899999999999,0.0447,0
74,0.732,0.5489999999999999,198777,0.449,0.0,0.11699999999999999,-10.479000000000001,0.0455,76.028,0.506,1
63,0.593,0.574,155587,0.569,0.000164,0.10800000000000001,-9.289,0.0991,110.994,0.0604,1
65,0.919,0.396,240500,0.264,0.0,0.0685,-10.788,0.0394,119.882,0.21899999999999997,1
62,0.0545,0.631,278800,0.7909999999999999,0.0,0.226,-5.776,0.22699999999999998,133.672,0.12300000000000001,1
58,0.00463,0.633,230467,0.889,0.000458,0.0658,-5.87,0.0715,121.956,0.584,1
63,0.127,0.664,201004,0.698,0.0,0.11800000000000001,-5.084,0.067,135.023,0.573,1
37,0.987,0.345,547500,0.305,0.912,0.65,-15.107000000000001,0.0356,64.247,0.25,0
25,0.993,0.47,70987,0.204,0.915,0.11800000000000001,-21.666999999999998,0.043,121.914,0.461,0
28,0.897,0.474,200773,0.25,0.0547,0.163,-20.054000000000002,0.0419,123.73,0.784,0
2,0.986,0.223,391907,0.0061,0.667,0.14800000000000002,-34.561,0.0363,97.38,0.0609,0
45,0.9940000000000001,0.18100000000000002,100760,0.0187,0.895,0.0674,-37.066,0.04,95.02600000000001,0.24600000000000002,0
38,0.821,0.0802,273240,0.0991,0.8809999999999999,0.152,-22.773000000000003,0.0433,83.17,0.0345,0
66,0.615,0.735,211666,0.8240000000000001,0.0,0.158,-4.143,0.036000000000000004,100.20200000000001,0.726,1
21,0.94,0.5720000000000001,328587,0.151,0.7709999999999999,0.33799999999999997,-21.13,0.0472,108.786,0.634,0
72,0.001,0.841,137232,0.695,4.26e-05,0.18899999999999997,-5.625,0.415,173.368,0.408,1
70,0.0375,0.635,182901,0.679,0.0,0.0954,-7.374,0.0861,117.867,0.239,1
58,0.016,0.478,266931,0.7040000000000001,0.0,0.09,-8.271,0.0471,149.903,0.228,1
69,0.826,0.675,190393,0.368,0.0016,0.136,-14.072000000000001,0.0374,106.001,0.17600000000000002,1
27,0.991,0.31,230773,0.14300000000000002,0.767,0.10800000000000001,-22.177,0.0382,152.06,0.46399999999999997,0
62,0.142,0.6629999999999999,227493,0.774,0.0,0.462,-5.46,0.318,90.059,0.602,1
47,0.9670000000000001,0.253,233427,0.126,0.858,0.11199999999999999,-17.009,0.0377,67.171,0.0355,0
35,0.888,0.20199999999999999,232073,0.23199999999999998,0.902,0.0903,-19.154,0.0336,88.348,0.046,0
29,0.9740000000000001,0.207,181200,0.102,0.542,0.10400000000000001,-17.365,0.0384,82.319,0.303,0
41,0.95,0.0613,196440,0.0285,0.899,0.106,-28.084,0.0427,210.104,0.0374,0
71,0.0611,0.675,238800,0.39399999999999996,0.0,0.214,-8.539,0.133,104.98700000000001,0.405,1
59,0.213,0.532,148760,0.614,0.0173,0.109,-7.726,0.0875,124.81299999999999,0.638,1
38,0.978,0.18600000000000003,151040,0.182,0.895,0.138,-17.015,0.0421,87.82,0.0356,0
64,0.239,0.5710000000000001,258765,0.585,0.00016,0.133,-8.392000000000001,0.0494,113.973,0.29100000000000004,1
64,0.852,0.632,148589,0.38,0.0,0.0992,-7.0729999999999995,0.0301,77.944,0.588,1
2,0.946,0.35600000000000004,467200,0.204,0.68,0.075,-20.452,0.0512,78.645,0.31,0
27,0.991,0.133,268427,0.0626,0.00057,0.344,-27.226,0.0486,74.8,0.111,0
78,0.127,0.7,182920,0.748,0.0,0.0941,-6.044,0.0434,111.939,0.631,1
64,0.00411,0.624,207520,0.8059999999999999,0.0,0.0872,-5.957000000000001,0.0437,149.999,0.528,1
22,0.9840000000000001,0.413,311707,0.136,0.9059999999999999,0.127,-24.829,0.0467,111.99,0.0957,0
67,0.537,0.512,218073,0.511,0.0,0.115,-4.412,0.324,88.816,0.6509999999999999,1
58,0.61,0.573,212333,0.8959999999999999,0.0157,0.23,-6.462000000000001,0.0341,120.006,0.5489999999999999,1
30,0.9640000000000001,0.259,253600,0.0787,0.813,0.124,-28.362,0.0485,112.465,0.10099999999999999,0
20,0.846,0.266,199693,0.516,0.47200000000000003,0.305,-12.527000000000001,0.0498,159.184,0.23600000000000002,0
74,0.19899999999999998,0.648,343413,0.846,4.23e-06,0.0803,-6.731,0.0424,160.075,0.815,1
78,0.154,0.711,204516,0.517,0.0,0.149,-7.695,0.0391,119.945,0.294,1
48,0.9470000000000001,0.341,702467,0.262,0.904,0.0603,-14.892000000000001,0.0383,136.221,0.358,0
31,0.996,0.397,298400,0.0158,0.945,0.0713,-26.831,0.0472,68.00399999999999,0.0434,0
31,0.985,0.40299999999999997,641067,0.16399999999999998,0.894,0.0956,-20.546999999999997,0.036000000000000004,128.416,0.192,0
68,0.0453,0.728,228707,0.8109999999999999,2.07e-06,0.36200000000000004,-4.2780000000000005,0.0564,114.995,0.705,1
42,0.9620000000000001,0.371,140827,0.218,8.62e-06,0.0839,-13.075999999999999,0.0403,117.824,0.413,0
